tournament_id,tournament_name,gender,board_type,miniboard_url,results_url
29349,Wyoming Cowgirl Classic,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29349.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29349
29349,Wyoming Cowgirl Classic,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29349.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29349
29393,Golfweek Stifel Men Spring Challenge,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29393.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29393
29393,Golfweek Stifel Men Spring Challenge,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29393.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29393
29392,Golfweek Stifel Women Spring Challenge,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29392.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29392
29392,Golfweek Stifel Women Spring Challenge,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29392.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29392
29354,Wyoming Cowboy Classic,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29354.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29354
29354,Wyoming Cowboy Classic,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29354.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29354
29385,Lynn Invite 2025,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29385.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29385
29385,Lynn Invite 2025,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29385.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29385
29383,UNCW Seahawk Intercollegiate,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29383.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29383
29383,UNCW Seahawk Intercollegiate,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29383.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29383
29378,Silicon Valley Showcase,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29378.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29378
29378,Silicon Valley Showcase,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29378.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29378
29386,The Patsy Rendleman Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29386.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29386
29386,The Patsy Rendleman Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29386.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29386
29368,45th Schenkel Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29368.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29368
29368,45th Schenkel Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29368.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29368
29339,Florida State Match Up,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29339.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29339
29339,Florida State Match Up,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29339.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29339
29344,Jekyll Island Collegiate Men,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29344.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29344
29344,Jekyll Island Collegiate Men,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29344.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29344
29345,Jekyll Island Collegiate Women,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29345.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29345
29345,Jekyll Island Collegiate Women,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29345.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29345
29377,General James Hackler Championship Presented by Carolina Wealth Advisors,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29377.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29377
29377,General James Hackler Championship Presented by Carolina Wealth Advisors,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29377.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29377
29382,Old Barnwell Derby Matchplay,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29382.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29382
29382,Nevel Meade Collegiate,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29382.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29382
29380,Valspar Augusta Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29380.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29380
29380,Valspar Augusta Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29380.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29380
29337,Seminole Intercollegiate,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29337.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29337
29337,Seminole Intercollegiate,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29337.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29337
29369,Fujikura Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29369.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29369
29369,Fujikura Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29369.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29369
29371,Space Coast Collegiate Championshipl,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29371.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29371
29371,Space Coast Collegiate Championship,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29371.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29371
29355,Gators Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29355.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29355
29355,Gators Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29355.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29355
29361,The Cabo Collegiate,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29361.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29361
29361,The Cabo Collegiate,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29361.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29361
29353,Wyoming Desert Intercollegiate,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29353.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29353
29353,Wyoming Desert Intercollegiate,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29353.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29353
29367,Bruin Wave Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29367.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29367
29367,Bruin Wave Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29367.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29367
29338,Watersound Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29338.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29338
29338,Watersound Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29338.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29338
29275,Spartan Suncoast Classic,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29275.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29275
29275,Spartan Suncoast Classic,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29275.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29275
29350,Gators Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29350.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29350
29350,Gators Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29350.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29350
29357,Puerto Rico Classic,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29357.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29357
29357,Puerto Rico Classic,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29357.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29357
29360,CSUSM Fujikura Mens Golf Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29360.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29360
29360,CSUSM Fujikura Mens Golf Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29360.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29360
29352,UCR Soboba Classic,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29352.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29352
29352,UCR Soboba Classic,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29352.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29352
29348,Puerto Rico Classic,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29348.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29348
29348,Puerto Rico Classic,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29348.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29348
29257,Match in the Desert Superstition Mountain Golf,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29257.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29257
29257,Match in the Desert Superstition Mountain Golf,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29257.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29257
29330,The Elite Invitational,Junior Boys,player,https://score.golfstat.com/miniboards/pleaderboard_29330.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29330
29331,The Elite Invitational,Junior Girls,player,https://score.golfstat.com/miniboards/pleaderboard_29331.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29331
29332,The Preserve Golf Club Collegiate,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29332.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29332
29332,The Preserve Golf Club Collegiate,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29332.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29332
29313,2024 Hurricane Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29313.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29313
29313,2024 Hurricane Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29313.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29313
29335,The Citrus Intercollegiate,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29335.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29335
29335,The Citrus Intercollegiate,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29335.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29335
29328,Tall Timbers Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29328.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29328
29328,Tall Timbers Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29328.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29328
29327,Tall Timbers Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29327.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29327
29327,Tall Timbers Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29327.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29327
29322,Landfall Tradition,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29322.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29322
29322,Landfall Tradition,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29322.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29322
29309,The Williams Cup presented by STITCH Golf,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29309.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29309
29309,The Williams Cup presented by STITCH Golf,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29309.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29309
29329,ODU/OBX Intercollegiate,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29329.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29329
29329,ODU/OBX Intercollegiate,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29329.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29329
29317,Dennis Rose Invitational - Men,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29317.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29317
29317,Dennis Rose Invitational - Men,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29317.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29317
29316,Dennis Rose Invitational - Women,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29316.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29316
29316,Dennis Rose Invitational - Women,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29316.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29316
29333,UBC Thunderbirds Men's Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29333.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29333
29333,UBC Thunderbirds Men's Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29333.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29333
29334,Gail Moore Intercollegiate,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29334.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29334
29334,Gail Moore Intercollegiate,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29334.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29334
29319,Fallen Oak Collegiate Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29319.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29319
29319,Fallen Oak Collegiate Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29319.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29319
29294,Visit Stockton Pacific Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29294.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29294
29294,Visit Stockton Pacific Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29294.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29294
29321,Pinetree Intercollegiate,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29321.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29321
29321,Pinetree Intercollegiate,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29321.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29321
29282,Dale McNamara Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29282.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29282
29282,Dale McNamara Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29282.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29282
29324,Golfweek October Classic - Men,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29324.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29324
29324,Golfweek October Classic - Men,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29324.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29324
29323,Golfweek October Classic - Women,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29323.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29323
29323,Golfweek October Classic - Women,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29323.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29323
29315,2024 Herb Wimberly Memorial,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29315.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29315
29315,2024 Herb Wimberly Memorial,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29315.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29315
29326,Otter Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29326.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29326
29326,Otter Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29326.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29326
29235,Fall Yellowjacket Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29235.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29235
29235,Fall Yellowjacket Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29235.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29235
29236,Fall Yellowjacket Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29236.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29236
29236,Fall Yellowjacket Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29236.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29236
29307,2024 USCAA Men's Golf National Championship,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29307.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29307
29307,2024 USCAA Men's Golf National Championship,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29307.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29307
29308,2024 USCAA Women' Golf National Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29308.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29308
29308,2024 USCAA Women' Golf National Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29308.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29308
29228,St Andrews Fall Classic Field,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29228.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29228
29228,St Andrews Fall Classic Field,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29228.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29228
29310,Ruth's Chris Tar Heel Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29310.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29310
29310,Ruth's Chris Tar Heel Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29310.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29310
29314,Big 12 Conference Match Play Tournament,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29314.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29314
29314,The Grier Jones Shocker Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29314.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29314
29256,Marilynn Smith Sunflower Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29256.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29256
29256,Marilynn Smith Sunflower Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29256.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29256
29229,2024 Alister Mackenzie Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29229.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29229
29229,2024 Alister Mackenzie Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29229.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29229
29311,Oregon State Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29311.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29311
29311,Oregon State Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29311.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29311
29277,Cullan Brown Collegiate,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29277.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29277
29277,Cullan Brown Collegiate,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29277.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29277
29234,Briarwood Shootout,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29234.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29234
29234,Briarwood Shootout,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29234.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29234
29233,Briarwood Shootout,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29233.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29233
29233,Briarwood Shootout,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29233.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29233
29300,Evie Odom Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29300.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29300
29300,Evie Odom Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29300.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29300
29268,UConn Invitational at GreatHorse,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29268.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29268
29268,UConn Invitational at GreatHorse,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29268.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29268
29293,Ben Hogan Collegiate Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29293.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29293
29293,Ben Hogan Collegiate Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29293.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29293
29289,Butler Fall Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29289.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29289
29289,Butler Fall Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29289.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29289
29295,Mark Simpson Colorado Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29295.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29295
29295,Mark Simpson Colorado Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29295.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29295
29286,Bubba Barnett Intercollegiate,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29286.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29286
29286,Bubba Barnett Intercollegiate,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29286.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29286
29292,Big O Classic,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29292.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29292
29292,Big O Classic,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29292.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29292
29270,2024 WWU Men's Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29270.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29270
29270,2024 WWU Men's Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29270.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29270
29264,RJGA South Central Shootout,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29264.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29264
29264,RJGA South Central Shootout,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29264.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29264
29303,Beartooth Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29303.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29303
29303,Beartooth Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29303.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29303
29304,Beartooth Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29304.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29304
29304,Beartooth Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29304.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29304
29284,Golfweek Red Sky Classic,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29284.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29284
29284,Golfweek Red Sky Classic,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29284.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29284
29244,The Tindall,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29244.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29244
29244,The Tindall,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29244.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29244
29279,Cavalier Regional Preview,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29279.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29279
29279,Cavalier Regional Preview,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29279.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29279
29280,Remax Prime Properties Bearkat Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29280.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29280
